menu_item_id,restaurant_id,item_name,price
R69068499_5,R69068499,Dumplings,6.38
R69068499_6,R69068499,Hot and Sour Soup,7.0
R69068499_7,R69068499,Peking Duck,17.39
R69068499_8,R69068499,Chow Mein,12.59
R69068499_9,R69068499,General Tso's Chicken,10.66
R69068499_10,R69068499,Egg Drop Soup,6.76
R69068499_11,R69068499,Szechuan Beef,17.36
R69068499_12,R69068499,Lo Mein,10.57
R69068499_13,R69068499,Orange Chicken,17.92
R69068499_14,R69068499,Mapo Tofu,12.08
R69068499_15,R69068499,Moo Shu Pork,15.68
R19983526_1,R19983526,Spaghetti,17.1
R19983526_2,R19983526,Lasagna,14.21
R19983526_3,R19983526,Ravioli,19.76
R19983526_4,R19983526,Margherita Pizza,8.98
R19983526_5,R19983526,Fettuccine Alfredo,11.13
R19983526_6,R19983526,Bruschetta,5.97
R19983526_7,R19983526,Tiramisu,5.1
R19983526_8,R19983526,Risotto,24.4
R19983526_9,R19983526,Pesto Pasta,18.66
R19983526_10,R19983526,Carbonara,12.62
R19983526_11,R19983526,Caprese Salad,9.87
R19983526_12,R19983526,Gnocchi,16.77
R19983526_13,R19983526,Calzone,13.02
R19983526_14,R19983526,Minestrone Soup,9.73
R19983526_15,R19983526,Gelato,4.91
R43419240_1,R43419240,Burger,13.01
R43419240_2,R43419240,BBQ Ribs,13.66
R43419240_3,R43419240,Fried Chicken,14.71
R43419240_4,R43419240,Hot Dogs,8.93
R43419240_5,R43419240,Apple Pie,7.16
R43419240_6,R43419240,Mac and Cheese,9.76
R43419240_7,R43419240,Buffalo Wings,8.59
R43419240_8,R43419240,Grilled Cheese,10.0
R43419240_9,R43419240,Pancakes,9.96
R43419240_10,R43419240,Clam Chowder,9.19
R43419240_11,R43419240,Philly Cheesesteak,17.08
R43419240_12,R43419240,Cornbread,3.78
R43419240_13,R43419240,Meatloaf,12.0
R43419240_14,R43419240,Chocolate Chip Cookies,3.18
R43419240_15,R43419240,Cheesecake,6.3
R55117535_1,R55117535,Croissant,3.83
R55117535_2,R55117535,Baguette,2.26
R55117535_3,R55117535,Ratatouille,12.73
R55117535_4,R55117535,Crepes,9.24
R55117535_5,R55117535,Quiche,11.79
R55117535_6,R55117535,Bouillabaisse,14.68
R55117535_7,R55117535,Coq au Vin,13.75
R55117535_8,R55117535,Escargot,13.63
R55117535_9,R55117535,Beef Bourguignon,17.15
R55117535_10,R55117535,Macarons,5.36
R55117535_11,R55117535,Souffle,6.35
R55117535_12,R55117535,Croque Monsieur,11.95
R55117535_13,R55117535,Nicoise Salad,12.37
R55117535_14,R55117535,Creme Brulee,7.4
R55117535_15,R55117535,Tarte Tatin,10.69
R63537184_1,R63537184,Sushi,22.35
R63537184_2,R63537184,Sashimi,23.61
R63537184_3,R63537184,Ramen,13.5
R63537184_4,R63537184,Tempura,14.26
R63537184_5,R63537184,Udon,12.66
R63537184_6,R63537184,Miso Soup,6.3
R63537184_7,R63537184,Teriyaki Chicken,13.1
R63537184_8,R63537184,Takoyaki,7.15
R63537184_9,R63537184,Gyoza,7.91
R63537184_10,R63537184,Mochi,5.22
R63537184_11,R63537184,Katsu Curry,16.35
R63537184_12,R63537184,Onigiri,6.9
R63537184_13,R63537184,Yakisoba,8.58
R63537184_14,R63537184,Sukiyaki,21.4
R63537184_15,R63537184,Matcha Ice Cream,5.15
R15197465_1,R15197465,Paella,17.83
R15197465_2,R15197465,Tapas,9.64
R15197465_3,R15197465,Churros,5.9
R15197465_4,R15197465,Tortilla Espanola,7.18
R15197465_5,R15197465,Gazpacho,9.3
R15197465_6,R15197465,Patatas Bravas,6.98
R15197465_7,R15197465,Jamon Iberico,11.76
R15197465_8,R15197465,Pisto,13.3
R15197465_9,R15197465,Croquetas,10.52
R15197465_10,R15197465,Albondigas,11.59
R15197465_11,R15197465,Pulpo a la Gallega,17.35
R15197465_12,R15197465,Empanadas,5.56
R15197465_13,R15197465,Crema Catalana,6.83
R15197465_14,R15197465,Manchego Cheese,8.29
R15197465_15,R15197465,Pimientos de Padron,5.14
R83891793_1,R83891793,Burger,12.92
R83891793_2,R83891793,BBQ Ribs,17.62
R83891793_3,R83891793,Fried Chicken,16.77
R83891793_4,R83891793,Hot Dogs,7.49
R83891793_5,R83891793,Apple Pie,5.11
R83891793_6,R83891793,Mac and Cheese,11.43
R83891793_7,R83891793,Buffalo Wings,12.27
R83891793_8,R83891793,Grilled Cheese,10.22
R83891793_9,R83891793,Pancakes,6.76
R83891793_10,R83891793,Clam Chowder,12.8
R83891793_11,R83891793,Philly Cheesesteak,12.64
R83891793_12,R83891793,Cornbread,5.13
R83891793_13,R83891793,Meatloaf,14.66
R83891793_14,R83891793,Chocolate Chip Cookies,3.79
R83891793_15,R83891793,Cheesecake,7.87
R24431954_1,R24431954,Paella,17.81
R24431954_2,R24431954,Tapas,9.96
R24431954_3,R24431954,Churros,6.19
R24431954_4,R24431954,Tortilla Espanola,12.12
R24431954_5,R24431954,Gazpacho,5.3
R24431954_6,R24431954,Patatas Bravas,8.7
R24431954_7,R24431954,Jamon Iberico,10.85
R24431954_8,R24431954,Pisto,8.95
R24431954_9,R24431954,Croquetas,10.06
R24431954_10,R24431954,Albondigas,9.31
R24431954_11,R24431954,Pulpo a la Gallega,19.91
R24431954_12,R24431954,Empanadas,8.3
R24431954_13,R24431954,Crema Catalana,7.7
R24431954_14,R24431954,Manchego Cheese,10.34
R24431954_15,R24431954,Pimientos de Padron,6.03
R75974389_1,R75974389,Gyro,11.59
R75974389_2,R75974389,Souvlaki,12.42
R75974389_3,R75974389,Moussaka,12.8
R75974389_4,R75974389,Spanakopita,7.52
R75974389_5,R75974389,Greek Salad,10.41
R75974389_6,R75974389,Baklava,6.49
R75974389_7,R75974389,Tzatziki,3.86
R75974389_8,R75974389,Dolmades,6.26
R75974389_9,R75974389,Saganaki,12.75
R75974389_10,R75974389,Lamb Kleftiko,13.48
R75974389_11,R75974389,Feta Cheese,7.25
R75974389_12,R75974389,Pastitsio,9.88
R75974389_13,R75974389,Loukoumades,5.98
R75974389_14,R75974389,Taramasalata,5.61
R75974389_15,R75974389,Galaktoboureko,5.03
R93853868_1,R93853868,Sushi,22.49
R93853868_2,R93853868,Sashimi,18.44
R93853868_3,R93853868,Ramen,14.54
R93853868_4,R93853868,Tempura,11.12
R93853868_5,R93853868,Udon,9.71
R93853868_6,R93853868,Miso Soup,6.15
R93853868_7,R93853868,Teriyaki Chicken,21.58
R93853868_8,R93853868,Takoyaki,7.36
R93853868_9,R93853868,Gyoza,8.03
R93853868_10,R93853868,Mochi,4.17
R93853868_11,R93853868,Katsu Curry,17.41
R93853868_12,R93853868,Onigiri,7.1
R93853868_13,R93853868,Yakisoba,8.89
R93853868_14,R93853868,Sukiyaki,13.62
R93853868_15,R93853868,Matcha Ice Cream,4.44
R54188109_1,R54188109,Spring Rolls,4.59
R54188109_2,R54188109,Kung Pao Chicken,14.23
R54188109_3,R54188109,Sweet and Sour Pork,14.84
R54188109_4,R54188109,Fried Rice,7.21
R54188109_5,R54188109,Dumplings,10.18
R54188109_6,R54188109,Hot and Sour Soup,8.62
R54188109_7,R54188109,Peking Duck,27.22
R54188109_8,R54188109,Chow Mein,9.54
R54188109_9,R54188109,General Tso's Chicken,18.31
R54188109_10,R54188109,Egg Drop Soup,5.02
R54188109_11,R54188109,Szechuan Beef,14.25
R54188109_12,R54188109,Lo Mein,8.66
R54188109_13,R54188109,Orange Chicken,16.58
R54188109_14,R54188109,Mapo Tofu,9.35
R54188109_15,R54188109,Moo Shu Pork,10.35
R65654188_1,R65654188,Tacos,8.53
R65654188_2,R65654188,Burritos,13.3
R65654188_3,R65654188,Enchiladas,14.32
R65654188_4,R65654188,Quesadillas,10.35
R65654188_5,R65654188,Nachos,7.84
R65654188_6,R65654188,Fajitas,15.68
R65654188_7,R65654188,Guacamole,6.26
R65654188_8,R65654188,Churros,4.8
R65654188_9,R65654188,Tamales,7.86
R65654188_10,R65654188,Tortilla Soup,5.9
R65654188_11,R65654188,Carnitas,16.48
R65654188_12,R65654188,Chimichangas,10.12
R65654188_13,R65654188,Huevos Rancheros,12.07
R65654188_14,R65654188,Salsa,3.45
R65654188_15,R65654188,Pozole,14.23
R46303557_1,R46303557,Burger,10.3
R46303557_2,R46303557,BBQ Ribs,21.0
R46303557_3,R46303557,Fried Chicken,16.25
R46303557_4,R46303557,Hot Dogs,7.9
R46303557_5,R46303557,Apple Pie,5.86
R46303557_6,R46303557,Mac and Cheese,7.46
R46303557_7,R46303557,Buffalo Wings,13.87
R46303557_8,R46303557,Grilled Cheese,6.0
R46303557_9,R46303557,Pancakes,6.18
R46303557_10,R46303557,Clam Chowder,9.95
R46303557_11,R46303557,Philly Cheesesteak,13.18
R46303557_12,R46303557,Cornbread,4.78
R46303557_13,R46303557,Meatloaf,16.66
R46303557_14,R46303557,Chocolate Chip Cookies,3.14
R46303557_15,R46303557,Cheesecake,6.86
R94453519_1,R94453519,Spring Rolls,4.29
R94453519_2,R94453519,Kung Pao Chicken,16.24
R94453519_3,R94453519,Sweet and Sour Pork,11.86
R94453519_4,R94453519,Fried Rice,10.51
R94453519_5,R94453519,Dumplings,7.08
R94453519_6,R94453519,Hot and Sour Soup,8.5
R94453519_7,R94453519,Peking Duck,23.97
R94453519_8,R94453519,Chow Mein,14.2
R94453519_9,R94453519,General Tso's Chicken,15.72
R94453519_10,R94453519,Egg Drop Soup,7.03
R94453519_11,R94453519,Szechuan Beef,19.99
R94453519_12,R94453519,Lo Mein,11.0
R94453519_13,R94453519,Orange Chicken,12.23
R94453519_14,R94453519,Mapo Tofu,9.01
R94453519_15,R94453519,Moo Shu Pork,15.43
R43725377_1,R43725377,Spring Rolls,7.38
R43725377_2,R43725377,Kung Pao Chicken,13.26
R43725377_3,R43725377,Sweet and Sour Pork,10.43
R43725377_4,R43725377,Fried Rice,10.77
R43725377_5,R43725377,Dumplings,6.46
R43725377_6,R43725377,Hot and Sour Soup,9.05
R43725377_7,R43725377,Peking Duck,20.1
R43725377_8,R43725377,Chow Mein,15.38
R43725377_9,R43725377,General Tso's Chicken,10.9
R43725377_10,R43725377,Egg Drop Soup,5.19
R43725377_11,R43725377,Szechuan Beef,13.87
R43725377_12,R43725377,Lo Mein,10.98
R43725377_13,R43725377,Orange Chicken,18.67
R43725377_14,R43725377,Mapo Tofu,13.16
R43725377_15,R43725377,Moo Shu Pork,14.59
R17280253_1,R17280253,Spring Rolls,4.61
R17280253_2,R17280253,Kung Pao Chicken,16.18
R17280253_3,R17280253,Sweet and Sour Pork,13.11
R17280253_4,R17280253,Fried Rice,11.15
R17280253_5,R17280253,Dumplings,8.38
R17280253_6,R17280253,Hot and Sour Soup,5.34
R17280253_7,R17280253,Peking Duck,18.27
R17280253_8,R17280253,Chow Mein,12.49
R17280253_9,R17280253,General Tso's Chicken,10.37
R17280253_10,R17280253,Egg Drop Soup,4.36
R17280253_11,R17280253,Szechuan Beef,18.9
R17280253_12,R17280253,Lo Mein,8.17
R17280253_13,R17280253,Orange Chicken,15.48
R17280253_14,R17280253,Mapo Tofu,9.08
R17280253_15,R17280253,Moo Shu Pork,16.08
R65123047_1,R65123047,Burger,10.85
R65123047_2,R65123047,BBQ Ribs,16.21
R65123047_3,R65123047,Fried Chicken,14.19
R65123047_4,R65123047,Hot Dogs,8.59
R65123047_5,R65123047,Apple Pie,4.79
R65123047_6,R65123047,Mac and Cheese,7.84
R65123047_7,R65123047,Buffalo Wings,8.71
R65123047_8,R65123047,Grilled Cheese,8.49
R65123047_9,R65123047,Pancakes,8.09
R65123047_10,R65123047,Clam Chowder,10.13
R65123047_11,R65123047,Philly Cheesesteak,13.47
R65123047_12,R65123047,Cornbread,4.65
R65123047_13,R65123047,Meatloaf,12.88
R65123047_14,R65123047,Chocolate Chip Cookies,3.79
R65123047_15,R65123047,Cheesecake,9.29
R75475993_1,R75475993,Spaghetti,18.66
R75475993_2,R75475993,Lasagna,17.21
R75475993_3,R75475993,Ravioli,19.11
R75475993_4,R75475993,Margherita Pizza,9.13
R75475993_5,R75475993,Fettuccine Alfredo,11.39
R75475993_6,R75475993,Bruschetta,9.58
R75475993_7,R75475993,Tiramisu,7.6
R75475993_8,R75475993,Risotto,21.41
R75475993_9,R75475993,Pesto Pasta,13.61
R75475993_10,R75475993,Carbonara,18.7
R75475993_11,R75475993,Caprese Salad,10.95
R75475993_12,R75475993,Gnocchi,12.96
R75475993_13,R75475993,Calzone,15.15
R75475993_14,R75475993,Minestrone Soup,8.87
R75475993_15,R75475993,Gelato,6.33
R13162297_1,R13162297,Pad Thai,17.75
R13162297_2,R13162297,Green Curry,9.76
R13162297_3,R13162297,Tom Yum Soup,7.0
R13162297_4,R13162297,Massaman Curry,19.03
R13162297_5,R13162297,Satay,11.56
R13162297_6,R13162297,Som Tum,11.63
R13162297_7,R13162297,Pad See Ew,13.12
R13162297_8,R13162297,Mango Sticky Rice,6.89
R13162297_9,R13162297,Red Curry,12.04
R13162297_10,R13162297,Panang Curry,17.69
R13162297_11,R13162297,Thai Fried Rice,12.12
R13162297_12,R13162297,Larb,7.46
R13162297_13,R13162297,Tom Kha Gai,9.93
R13162297_14,R13162297,Spring Rolls,6.7
R13162297_15,R13162297,Fish Cakes,9.11
R68818485_1,R68818485,Burger,8.69
R68818485_2,R68818485,BBQ Ribs,14.35
R68818485_3,R68818485,Fried Chicken,12.43
R68818485_4,R68818485,Hot Dogs,5.33
R68818485_5,R68818485,Apple Pie,6.05
R68818485_6,R68818485,Mac and Cheese,11.78
R68818485_7,R68818485,Buffalo Wings,9.1
R68818485_8,R68818485,Grilled Cheese,6.25
R68818485_9,R68818485,Pancakes,7.03
R68818485_10,R68818485,Clam Chowder,15.58
R68818485_11,R68818485,Philly Cheesesteak,9.54
R68818485_12,R68818485,Cornbread,5.44
R68818485_13,R68818485,Meatloaf,11.71
R68818485_14,R68818485,Chocolate Chip Cookies,3.83
R68818485_15,R68818485,Cheesecake,8.03
R85143537_1,R85143537,Pad Thai,16.19
R85143537_2,R85143537,Green Curry,13.67
R85143537_3,R85143537,Tom Yum Soup,10.62
R85143537_4,R85143537,Massaman Curry,18.99
R85143537_5,R85143537,Satay,8.35
R85143537_6,R85143537,Som Tum,10.72
R85143537_7,R85143537,Pad See Ew,8.92
R85143537_8,R85143537,Mango Sticky Rice,5.25
R85143537_9,R85143537,Red Curry,10.76
R85143537_10,R85143537,Panang Curry,13.03
R85143537_11,R85143537,Thai Fried Rice,9.73
R85143537_12,R85143537,Larb,11.88
R85143537_13,R85143537,Tom Kha Gai,8.97
R85143537_14,R85143537,Spring Rolls,5.88
R85143537_15,R85143537,Fish Cakes,11.45
R32051185_1,R32051185,Spring Rolls,5.7
R32051185_2,R32051185,Kung Pao Chicken,10.22
R32051185_3,R32051185,Sweet and Sour Pork,15.43
R32051185_4,R32051185,Fried Rice,9.82
R32051185_5,R32051185,Dumplings,8.55
R32051185_6,R32051185,Hot and Sour Soup,7.66
R32051185_7,R32051185,Peking Duck,16.74
R32051185_8,R32051185,Chow Mein,11.13
R32051185_9,R32051185,General Tso's Chicken,14.64
R32051185_10,R32051185,Egg Drop Soup,5.28
R32051185_11,R32051185,Szechuan Beef,16.34
R32051185_12,R32051185,Lo Mein,13.89
R32051185_13,R32051185,Orange Chicken,11.83
R32051185_14,R32051185,Mapo Tofu,12.3
R32051185_15,R32051185,Moo Shu Pork,17.08
R90136889_1,R90136889,Croissant,4.67
R90136889_2,R90136889,Baguette,2.55
R90136889_3,R90136889,Ratatouille,10.06
R90136889_4,R90136889,Crepes,7.86
R90136889_5,R90136889,Quiche,8.95
R90136889_6,R90136889,Bouillabaisse,18.62
R90136889_7,R90136889,Coq au Vin,19.51
R90136889_8,R90136889,Escargot,11.4
R90136889_9,R90136889,Beef Bourguignon,16.56
R90136889_10,R90136889,Macarons,7.75
R90136889_11,R90136889,Souffle,6.91
R90136889_12,R90136889,Croque Monsieur,10.79
R90136889_13,R90136889,Nicoise Salad,13.08
R90136889_14,R90136889,Creme Brulee,6.25
R90136889_15,R90136889,Tarte Tatin,12.35
R52126711_1,R52126711,Gyro,9.66
R52126711_2,R52126711,Souvlaki,13.4
R52126711_3,R52126711,Moussaka,12.68
R52126711_4,R52126711,Spanakopita,10.97
R52126711_5,R52126711,Greek Salad,10.24
R52126711_6,R52126711,Baklava,6.04
R52126711_7,R52126711,Tzatziki,3.71
R52126711_8,R52126711,Dolmades,6.37
R52126711_9,R52126711,Saganaki,11.3
R52126711_10,R52126711,Lamb Kleftiko,18.23
R52126711_11,R52126711,Feta Cheese,6.01
R52126711_12,R52126711,Pastitsio,11.52
R52126711_13,R52126711,Loukoumades,6.52
R52126711_14,R52126711,Taramasalata,9.13
R52126711_15,R52126711,Galaktoboureko,4.74
R58164066_1,R58164066,Pad Thai,10.47
R58164066_2,R58164066,Green Curry,14.85
R58164066_3,R58164066,Tom Yum Soup,9.39
R58164066_4,R58164066,Massaman Curry,12.09
R58164066_5,R58164066,Satay,8.58
R58164066_6,R58164066,Som Tum,8.74
R58164066_7,R58164066,Pad See Ew,14.96
R58164066_8,R58164066,Mango Sticky Rice,5.44
R58164066_9,R58164066,Red Curry,13.85
R58164066_10,R58164066,Panang Curry,13.08
R58164066_11,R58164066,Thai Fried Rice,12.24
R58164066_12,R58164066,Larb,9.22
R58164066_13,R58164066,Tom Kha Gai,8.21
R58164066_14,R58164066,Spring Rolls,5.14
R58164066_15,R58164066,Fish Cakes,10.24
R42644875_1,R42644875,Tacos,8.09
R42644875_2,R42644875,Burritos,10.66
R42644875_3,R42644875,Enchiladas,10.47
R42644875_4,R42644875,Quesadillas,10.05
R42644875_5,R42644875,Nachos,8.41
R42644875_6,R42644875,Fajitas,16.47
R42644875_7,R42644875,Guacamole,4.57
R42644875_8,R42644875,Churros,5.57
R42644875_9,R42644875,Tamales,9.07
R42644875_10,R42644875,Tortilla Soup,7.72
R42644875_11,R42644875,Carnitas,11.05
R42644875_12,R42644875,Chimichangas,11.99
R42644875_13,R42644875,Huevos Rancheros,9.16
R42644875_14,R42644875,Salsa,6.02
R42644875_15,R42644875,Pozole,9.29
R24070104_1,R24070104,Butter Chicken,19.25
R24070104_2,R24070104,Tandoori Chicken,16.39
R24070104_3,R24070104,Paneer Tikka,16.49
R24070104_4,R24070104,Naan,4.08
R24070104_5,R24070104,Biryani,16.68
R24070104_6,R24070104,Samosas,5.51
R24070104_7,R24070104,Chole Bhature,7.69
R24070104_8,R24070104,Palak Paneer,13.11
R24070104_9,R24070104,Rogan Josh,15.52
R24070104_10,R24070104,Gulab Jamun,6.13
R24070104_11,R24070104,Dal Makhani,8.8
R24070104_12,R24070104,Masala Dosa,7.28
R24070104_13,R24070104,Aloo Gobi,9.66
R24070104_14,R24070104,Kheer,5.07
R24070104_15,R24070104,Lassi,2.91
R60005262_1,R60005262,Butter Chicken,14.75
R60005262_2,R60005262,Tandoori Chicken,15.14
R60005262_3,R60005262,Paneer Tikka,13.16
R60005262_4,R60005262,Naan,3.9
R60005262_5,R60005262,Biryani,14.23
R60005262_6,R60005262,Samosas,3.98
R60005262_7,R60005262,Chole Bhature,10.9
R60005262_8,R60005262,Palak Paneer,14.52
R60005262_9,R60005262,Rogan Josh,11.85
R60005262_10,R60005262,Gulab Jamun,6.66
R60005262_11,R60005262,Dal Makhani,9.2
R60005262_12,R60005262,Masala Dosa,7.76
R60005262_13,R60005262,Aloo Gobi,9.66
R60005262_14,R60005262,Kheer,4.49
R60005262_15,R60005262,Lassi,3.03
R50672452_1,R50672452,Butter Chicken,15.58
R50672452_2,R50672452,Tandoori Chicken,18.41
R50672452_3,R50672452,Paneer Tikka,12.39
R50672452_4,R50672452,Naan,3.25
R50672452_5,R50672452,Biryani,11.49
R50672452_6,R50672452,Samosas,5.14
R50672452_7,R50672452,Chole Bhature,11.77
R50672452_8,R50672452,Palak Paneer,16.57
R50672452_9,R50672452,Rogan Josh,13.85
R50672452_10,R50672452,Gulab Jamun,6.14
R50672452_11,R50672452,Dal Makhani,8.57
R50672452_12,R50672452,Masala Dosa,7.81
R50672452_13,R50672452,Aloo Gobi,6.09
R50672452_14,R50672452,Kheer,3.96
R50672452_15,R50672452,Lassi,4.36
R51847848_1,R51847848,Spaghetti,13.84
R51847848_2,R51847848,Lasagna,15.52
R51847848_3,R51847848,Ravioli,15.54
R51847848_4,R51847848,Margherita Pizza,12.02
R51847848_5,R51847848,Fettuccine Alfredo,11.98
R51847848_6,R51847848,Bruschetta,9.15
R51847848_7,R51847848,Tiramisu,6.67
R51847848_8,R51847848,Risotto,16.65
R51847848_9,R51847848,Pesto Pasta,11.01
R51847848_10,R51847848,Carbonara,15.4
R51847848_11,R51847848,Caprese Salad,12.44
R51847848_12,R51847848,Gnocchi,13.24
R51847848_13,R51847848,Calzone,15.02
R51847848_14,R51847848,Minestrone Soup,7.26
R51847848_15,R51847848,Gelato,6.02
R20987852_1,R20987852,Burger,9.88
R20987852_2,R20987852,BBQ Ribs,17.27
R20987852_3,R20987852,Fried Chicken,12.35
R20987852_4,R20987852,Hot Dogs,5.81
R20987852_5,R20987852,Apple Pie,7.14
R20987852_6,R20987852,Mac and Cheese,11.78
R20987852_7,R20987852,Buffalo Wings,11.99
R20987852_8,R20987852,Grilled Cheese,9.63
R20987852_9,R20987852,Pancakes,8.86
R20987852_10,R20987852,Clam Chowder,12.55
R20987852_11,R20987852,Philly Cheesesteak,10.12
R20987852_12,R20987852,Cornbread,4.46
R20987852_13,R20987852,Meatloaf,10.47
R20987852_14,R20987852,Chocolate Chip Cookies,3.46
R20987852_15,R20987852,Cheesecake,8.88
R66202266_1,R66202266,Paella,20.8
R66202266_2,R66202266,Tapas,10.11
R66202266_3,R66202266,Churros,4.7
R66202266_4,R66202266,Tortilla Espanola,9.17
R66202266_5,R66202266,Gazpacho,6.73
R66202266_6,R66202266,Patatas Bravas,7.78
R66202266_7,R66202266,Jamon Iberico,14.27
R66202266_8,R66202266,Pisto,13.07
R66202266_9,R66202266,Croquetas,9.47
R66202266_10,R66202266,Albondigas,9.69
R66202266_11,R66202266,Pulpo a la Gallega,16.82
R66202266_12,R66202266,Empanadas,8.22
R66202266_13,R66202266,Crema Catalana,5.52
R66202266_14,R66202266,Manchego Cheese,10.25
R66202266_15,R66202266,Pimientos de Padron,9.09
R66375744_1,R66375744,Spaghetti,12.66
R66375744_2,R66375744,Lasagna,17.94
R66375744_3,R66375744,Ravioli,12.24
R66375744_4,R66375744,Margherita Pizza,9.72
R66375744_5,R66375744,Fettuccine Alfredo,14.32
R66375744_6,R66375744,Bruschetta,8.75
R66375744_7,R66375744,Tiramisu,6.25
R66375744_8,R66375744,Risotto,14.67
R66375744_9,R66375744,Pesto Pasta,18.18
R66375744_10,R66375744,Carbonara,12.15
R66375744_11,R66375744,Caprese Salad,8.67
R66375744_12,R66375744,Gnocchi,13.52
R66375744_13,R66375744,Calzone,10.32
R66375744_14,R66375744,Minestrone Soup,6.42
R66375744_15,R66375744,Gelato,4.29
R54171933_1,R54171933,Croissant,2.87
R54171933_2,R54171933,Baguette,2.68
R54171933_3,R54171933,Ratatouille,10.1
R54171933_4,R54171933,Crepes,6.27
R54171933_5,R54171933,Quiche,12.18
R54171933_6,R54171933,Bouillabaisse,12.85
R54171933_7,R54171933,Coq au Vin,21.31
R54171933_8,R54171933,Escargot,16.25
R54171933_9,R54171933,Beef Bourguignon,14.93
R54171933_10,R54171933,Macarons,4.95
R54171933_11,R54171933,Souffle,8.0
R54171933_12,R54171933,Croque Monsieur,7.73
R54171933_13,R54171933,Nicoise Salad,10.86
R54171933_14,R54171933,Creme Brulee,7.92
R54171933_15,R54171933,Tarte Tatin,8.42
R64209174_1,R64209174,Butter Chicken,18.88
R64209174_2,R64209174,Tandoori Chicken,15.21
R64209174_3,R64209174,Paneer Tikka,16.22
R64209174_4,R64209174,Naan,3.28
R64209174_5,R64209174,Biryani,13.88
R64209174_6,R64209174,Samosas,5.94
R64209174_7,R64209174,Chole Bhature,10.8
R64209174_8,R64209174,Palak Paneer,11.83
R64209174_9,R64209174,Rogan Josh,12.32
R64209174_10,R64209174,Gulab Jamun,4.51
R64209174_11,R64209174,Dal Makhani,11.62
R64209174_12,R64209174,Masala Dosa,11.74
R64209174_13,R64209174,Aloo Gobi,9.28
R64209174_14,R64209174,Kheer,3.85
R64209174_15,R64209174,Lassi,4.11
R10107519_1,R10107519,Tacos,7.22
R10107519_2,R10107519,Burritos,11.3
R10107519_3,R10107519,Enchiladas,10.89
R10107519_4,R10107519,Quesadillas,8.92
R10107519_5,R10107519,Nachos,8.15
R10107519_6,R10107519,Fajitas,15.33
R10107519_7,R10107519,Guacamole,5.69
R10107519_8,R10107519,Churros,4.84
R10107519_9,R10107519,Tamales,10.71
R10107519_10,R10107519,Tortilla Soup,7.87
R10107519_11,R10107519,Carnitas,11.87
R10107519_12,R10107519,Chimichangas,12.14
R10107519_13,R10107519,Huevos Rancheros,9.02
R10107519_14,R10107519,Salsa,3.88
R10107519_15,R10107519,Pozole,13.26
R84876960_1,R84876960,Spaghetti,10.63
R84876960_2,R84876960,Lasagna,16.49
R84876960_3,R84876960,Ravioli,18.5
R84876960_4,R84876960,Margherita Pizza,8.62
R84876960_5,R84876960,Fettuccine Alfredo,16.09
R84876960_6,R84876960,Bruschetta,6.17
R84876960_7,R84876960,Tiramisu,5.6
R84876960_8,R84876960,Risotto,24.07
R84876960_9,R84876960,Pesto Pasta,14.4
R84876960_10,R84876960,Carbonara,11.93
R84876960_11,R84876960,Caprese Salad,9.12
R84876960_12,R84876960,Gnocchi,11.47
R84876960_13,R84876960,Calzone,14.0
R84876960_14,R84876960,Minestrone Soup,10.79
R84876960_15,R84876960,Gelato,5.74
R20580480_1,R20580480,Sushi,13.71
R20580480_2,R20580480,Sashimi,24.41
R20580480_3,R20580480,Ramen,12.7
R20580480_4,R20580480,Tempura,17.8
R20580480_5,R20580480,Udon,14.45
R20580480_6,R20580480,Miso Soup,4.34
R20580480_7,R20580480,Teriyaki Chicken,18.2
R20580480_8,R20580480,Takoyaki,8.43
R20580480_9,R20580480,Gyoza,7.71
R20580480_10,R20580480,Mochi,4.49
R20580480_11,R20580480,Katsu Curry,11.19
R20580480_12,R20580480,Onigiri,7.72
R20580480_13,R20580480,Yakisoba,10.53
R20580480_14,R20580480,Sukiyaki,13.09
R20580480_15,R20580480,Matcha Ice Cream,7.76
R77634535_1,R77634535,Burger,13.85
R77634535_2,R77634535,BBQ Ribs,17.18
R77634535_3,R77634535,Fried Chicken,12.84
R77634535_4,R77634535,Hot Dogs,7.89
R77634535_5,R77634535,Apple Pie,6.12
R77634535_6,R77634535,Mac and Cheese,9.21
R77634535_7,R77634535,Buffalo Wings,9.06
R77634535_8,R77634535,Grilled Cheese,6.95
R77634535_9,R77634535,Pancakes,6.89
R77634535_10,R77634535,Clam Chowder,12.92
R77634535_11,R77634535,Philly Cheesesteak,13.19
R77634535_12,R77634535,Cornbread,6.03
R77634535_13,R77634535,Meatloaf,15.32
R77634535_14,R77634535,Chocolate Chip Cookies,3.85
R77634535_15,R77634535,Cheesecake,8.51
R39599000_1,R39599000,Burger,11.53
R39599000_2,R39599000,BBQ Ribs,17.52
R39599000_3,R39599000,Fried Chicken,16.89
R39599000_4,R39599000,Hot Dogs,7.73
R39599000_5,R39599000,Apple Pie,7.32
R39599000_6,R39599000,Mac and Cheese,9.36
R39599000_7,R39599000,Buffalo Wings,7.7
R39599000_8,R39599000,Grilled Cheese,8.68
R39599000_9,R39599000,Pancakes,7.08
R39599000_10,R39599000,Clam Chowder,9.24
R39599000_11,R39599000,Philly Cheesesteak,16.34
R39599000_12,R39599000,Cornbread,4.07
R39599000_13,R39599000,Meatloaf,15.03
